卖家Id,卖家入驻闲鱼时长,卖家卖出商品数量,卖家职业,卖家访问闲鱼频率,卖家芝麻评级,卖家芝麻信用,卖家发货地址,商品标题,商品状态,商品划线价格,商品售价,商品数量,商品邮费,商品浏览数,商品想要人数,商品点赞数,商品同款信息,商品描述
918807138,来闲鱼1853天了,卖出过34件宝贝,集颜值与才华于一身,2天前来过,A,信用极好,上海,品牌型号 ：fred perry Polo衫,已售出,0,130,0,0,349,5,0,无同款商品信息,"品牌型号 ：fred perry Polo衫
尺码 S，17年在IT买的，没穿过几回，9成新吧，我自己身高178cm，适合175-180左右的朋友。不超过70kg合适。
绝对正品，清理家里衣柜，好的衣服卖一卖…
衣长在68cm左右"
93482832,来闲鱼2013天了,卖出过1116件宝贝,IT/互联网/通信行业创始人,连续4天来过,A,信用极好,广州,hm短袖衬衫，fp短袖polo！,已售出,666,18,0,0,380,8,0,无同款商品信息,"hm短袖衬衫，fp短袖polo！
,短袖衬衫，全新
,polo，下水一次，穿过一回
具体尺码看最后两张图片。。"
919048104,来闲鱼1823天了,卖出过208件宝贝,喜欢摄影、宠物、时尚、运动、居家、数码,3分钟前来过,A,信用极好,宁德,NFL橄榄球衣 Patriots 爱国者12橄榄球衣短袖,已售出,258,88,0,0,280,11,4,无同款商品信息,"NFL橄榄球衣 Patriots 爱国者12橄榄球衣短袖
吊牌在，衣服很新就穿过一两回
BRADY汤姆布莱迪 二代传奇刺绣球衣
细节都拍出了 XL码99新
工艺很好，非几十块钱的普通货
胸围106 衣长70
二手衣物售出不退换，谢谢配合"
463013643,来闲鱼1651天了,卖出过57件宝贝,已读不回没礼貌的不要来，单件不包邮，售出不退不换，及时确认收货,7分钟前来过,A,信用极好,佛山,短款一字肩泡泡袖上衣 hm入,已售出,0,20,0,0,408,21,0,无同款商品信息,"短款一字肩泡泡袖上衣 hm入
码数：m   一字肩 图二本人上身图  身高：163
就穿过一次 九成新 已读不回不礼貌的不要来
感兴趣的话点“我想要”和我私聊吧～"
1101902451,来闲鱼1092天了,卖出过254件宝贝,就爱给孩子买买买…绝对正品！孩子的健康大于一切！,58分钟前来过,A,信用极好,大连,婴儿连体衣男童春秋装外出服宝宝衣服绅士百天周岁礼服哈衣满月服,在售,0,48,1,0,125,0,0,无同款商品信息,"婴儿连体衣男童春秋装外出服宝宝衣服绅士百天周岁礼服哈衣满月服

只穿过周岁生日宴一次。
包邮，不议价，议价不回。
第一件和第四件也有，全新。
【送】凯叔声律启蒙音频全集

【提示】二手货品，售出不退。"
926778365,来闲鱼1646天了,卖出过176件宝贝,事儿妈远离！不交换！不退！不换！诚信交易！不退换货！所有商品售出不以任何理由退货 拍单时问清楚再拍 以免引起双方不必要的麻烦！,53分钟前来过,A,信用极好,嘉兴,LIHONN 丽红家 闲置T 几乎全新 都是出去旅游或者拍照,已售出,0,80,0,8,492,10,0,无同款商品信息,LIHONN 丽红家 闲置T 几乎全新 都是出去旅游或者拍照 穿过一两回 诚信交易不退换货
3470823812,来闲鱼904天了,卖出过27件宝贝,Abertay Universityv毕业,8天前来过,B,信用优秀,北京,(裙子在宿舍 不能回学校 寄不了快递）梗豆物语】适合春夏清新,在售,138,138,1,0,119,0,0,无同款商品信息,"(裙子在宿舍 不能回学校 寄不了快递）梗豆物语】适合春夏清新可爱原创JK制服百褶裙裙…
颜色分类A款短裙一团[90天发],尺码XS
穿过一次 有同格领结"
1850970227,来闲鱼446天了,卖出过58件宝贝,卖自己家中闲置品,2天前来过,A,信用极好,延边朝鲜族,U.S. POLO ASSN.男士polo衫刺绣纯棉潮流时尚,在售,320,79,1,0,114,4,1,无同款商品信息,U.S. POLO ASSN.男士polo衫刺绣纯棉潮流时尚短袖t恤。托朋友从美国直邮过来的，紫色 L码，相当于国内XL码。因颜色特殊老公只穿过一回就一直闲置，几乎全新，无瑕疵。实物颜色参考最后一张图。衣长77.5  胸围110
2183097139,来闲鱼810天了,卖出过11件宝贝,,1天前来过,A,信用极好,哈尔滨,因为原来胖，现在衣服都穿不了了，这个就穿过一两回，160斤左,在售,0,29.9,1,0,43,2,0,无同款商品信息,"因为原来胖，现在衣服都穿不了了，这个就穿过一两回，160斤左右穿
感兴趣的话点“我想要”和我私聊吧～不包邮"
1096395052,来闲鱼997天了,卖出过5件宝贝,,6小时前来过,A,信用极好,上海,北冥有渔印花雪纺蕾丝连衣裙女夏2019新款ins…,已售出,207.74,39,0,0,250,6,0,无同款商品信息,"北冥有渔印花雪纺蕾丝连衣裙女夏2019新款ins…
颜色分类:白色,尺码:S

试穿清洗后没再找到机会穿过。
材质有点扎人，有一侧袖口线缝的不紧，蕾丝脱线了，需要缝一缝。
工作比较忙，佛系卖，信息可能回的不及时，有需要直接拍，已最低价，包邮。"
1726308704,来闲鱼1645天了,卖出过119件宝贝,,4小时前来过,A,信用极好,上海,优衣库粉色短袖，买了就穿过一回，转给需要的朋友，50块钱,已售出,99,55,0,0,49,1,0,无同款商品信息,"优衣库粉色短袖，买了就穿过一回，转给需要的朋友，50块钱
感兴趣的话点“我想要”和我私聊吧～"
720299018,来闲鱼1198天了,卖出过104件宝贝,自由职业行业主妇,40分钟前来过,A,信用极好,大连,穿过两回 下过一回水 100斤穿到160斤都可以夏季新款宽松,在售,0,68,1,0,67,1,0,无同款商品信息,穿过两回 下过一回水 100斤穿到160斤都可以夏季新款宽松韩版懒人裙 图案：字母 品牌：爱里娜 颜色分类：绿色 服装版型：宽松 颜色分类：黑色 衣长：中长款 服装版型：宽松 流行元素：拼接 流行元素：印花 流行元素：拼接 流行元素：印花 袖长：短袖 领型：圆领 售出不退不换 不议价
403690504,来闲鱼1402天了,卖出过100件宝贝,"化妆品均为免税店/专柜购回,怀疑正品的亲们,麻烦请专柜亲自购买！在此闲鱼,只是希望自己的宝贝得以物尽其用,与出价高低无关!!！凡发布的,即可拍,不退不换,谢谢！",连续2天来过,A,信用极好,北京,【未穿过】【Lacoste法国鳄鱼修身弹力短袖Polo衫】：,在售,763,350,1,0,371,0,0,无同款商品信息,"【未穿过】【Lacoste法国鳄鱼修身弹力短袖Polo衫】：天猫旗舰店购回：
买回下水轻柔过一次，洗后一次没穿过！
34码：具体尺寸请见图7。
包顺丰，一口价，不退不换。"
1870365755,来闲鱼1439天了,卖出过26件宝贝,自由职业行业自由职业,连续3天来过,B,信用优秀,郑州,2020新款桔梗仙女露肩牛仔裙子 服装款式细节：拼接 服装款,未知,100,50,1,0,265,10,0,无同款商品信息,2020新款桔梗仙女露肩牛仔裙子 服装款式细节：拼接 服装款式细节：纽扣 材质：棉 裙型：一步裙 面料：牛仔布 材质：棉 全新m 衣服太多了回回血哈哈❤️质量超级好哦 一次没穿过 实拍原图 全新不讲价
3064653320,来闲鱼551天了,卖出过29件宝贝,文化/艺术行业行政,2小时前来过,C,信用良好,长沙,99新:阿迪达斯男子足球比赛服 运动户外项目：足球 品牌：A,在售,0,60,1,0,44,0,0,无同款商品信息,99新:阿迪达斯男子足球比赛服 运动户外项目：足球 品牌：Adidas/阿迪达斯 服装版型：常规:L适合身高170-180体重120-140左右男士穿。朋友送的保证正品，本人穿大了，穿过一次，洗过一回，99新便宜处理，二手商品售出不退换！谢谢理解！感兴趣的留言！
3836644833,来闲鱼804天了,卖出过70件宝贝,闲置不退不换 有问题提前沟通 拍了图问题一堆问完消失的给爷爬 家里有猫 猫毛不可能完全处理掉 不信任从一开始就别来 不停的弹消息真的很烦 谁骗这点钱啊真的是,2天前来过,C,信用良好,西安,【出】日制校供水手 特殊色 橄榄枝夏服 借鹿儿岛城西中,已售出,0,500,0,8,900,7,0,无同款商品信息,"【出】日制校供水手 特殊色 橄榄枝夏服 借鹿儿岛城西中 谷山北中
肩宽39 日拍回 在衣柜里放了一个冬天没穿过 ＝＝"
1795033294,来闲鱼1980天了,卖出过205件宝贝,所用物品均正品 不议价 请确认购买再询问 不要已读不回 这是基本的礼貌 谢谢配合,1小时前来过,A,信用极好,成都,【鱼目小铺】原创自制水手服海军风兔绒毛线连衣裙高腰xs,在售,388,200,1,0,57,1,0,无同款商品信息,"【鱼目小铺】原创自制水手服海军风兔绒毛线连衣裙高腰xs
XS码，第一批 原版！仅穿过一次！！无任何起球
诚心要拍下可拍实物视频 不议价议价不回 当天可发货

闲鱼交易默认不退不换。"
3360430353,来闲鱼1061天了,卖出过100件宝贝,,17分钟前来过,B,信用优秀,无锡,儿童古装女童七仙女 演出服公主裙汉服贵妃古筝…,在售,0,15,1,0,74,3,0,无同款商品信息,"儿童古装女童七仙女 演出服公主裙汉服贵妃古筝… 
颜色分类粉红色,参考身高115-125
9成新，就穿过一回，低价出售给有缘人。拍前请先咨询。"
2585022626,来闲鱼1034天了,卖出过34件宝贝,教育/科研行业教师,9分钟前来过,A,信用极好,南京,大面菁显瘦连衣裙,在售,146,32,1,7,165,7,0,无同款商品信息,大面菁显瘦连衣裙 我就穿过一回，很怕晒黑，所以一直没穿。料子是雪纺的，后背镂空蝴蝶结很好看，无滤镜无美颜实图随手拍。
794162190,来闲鱼1605天了,卖出过174件宝贝,不为了赚钱，只是把一些没怎么用的闲置宝贝便宜转给需要的也和我一样同样喜欢的亲亲！下单达到400会随机赠送小礼物，略表心意！,2天前来过,A,信用极好,重庆,langboom19夏新款锻感立体剪裁鱼尾纯色半身裙，珠光灰,在售,0,180,1,0,239,2,0,无同款商品信息,langboom19夏新款锻感立体剪裁鱼尾纯色半身裙，珠光灰，XS。配套上衣一套出，不单出。单出了剩下也不知道配什么。衣服是S码粉色。一套180包邮转，上衣和裙子都在9新以上。只穿过一次。议价不回。
67673228,来闲鱼1186天了,卖出过312件宝贝,国家机关单位行业行政,1小时前来过,A,信用极好,北京,maxmara家小黑裙，意大利原产的，醋纤的料子。垂坠感好，,未知,0,120,1,0,1103,13,0,无同款商品信息,maxmara家小黑裙，意大利原产的，醋纤的料子。垂坠感好，上身凉快舒服，穿过一两回，跟新的一样，160的号，适合100斤左右的穿哦，买时很贵
2002902330,来闲鱼1380天了,卖出过24件宝贝,金融行业职业经理人,7小时前来过,A,信用极好,忻州,优衣库小花半袖，M号，只穿过一回，便宜出，原谅我没有熨烫,在售,79,34.4,1,0,78,4,0,无同款商品信息,"优衣库小花半袖，M号，只穿过一回，便宜出，原谅我没有熨烫
感兴趣的话点“我想要”和我私聊吧～"
353426509,来闲鱼1505天了,卖出过206件宝贝,,5小时前来过,A,信用极好,天津,COS女装 缩褶饰纯棉短袖连衣裙黑色,已售出,990,405,0,0,147,2,0,无同款商品信息,"COS女装 缩褶饰纯棉短袖连衣裙黑色
尺码165/88A/S
只穿过两次、没洗过没下水、这个应该已经断货了、我是一米六、106斤、穿着宽松正好、长度也不尴尬！大概到小腿肚左右、
不议价、议价不回、990官网购入、有交易记录、"
2123309974,来闲鱼1794天了,卖出过299件宝贝,二手售出不退！已读不回拉黑！包邮不包偏远！,2小时前来过,B,信用优秀,西安,【出】优衣库联名芝麻街kaws迪士尼UTt恤,已售出,237,39,0,0,373,12,0,无同款商品信息,"【出】优衣库联名芝麻街kaws迪士尼UTt恤

白雪公主l码
衣长63.5 肩宽58 下摆54.5
请自己衡量尺码

除质量问题外不退
都是已经绝版的款
单价44包邮  
保真保真保真

不接拍照 不方便 详情里就是实拍图不放心就别问了 
问完不回答直接小黑屋"
2139821790,来闲鱼1663天了,卖出过298件宝贝,自由职业行业公关,5小时前来过,A,信用极好,北京,正品Marisfrolg玛丝菲尔亚麻连衣裙,已售出,2200,480,0,23,240,4,0,无同款商品信息,"正品Marisfrolg玛丝菲尔亚麻连衣裙 宽松款斜肩，身材不受限制，夏天穿特别凉快。

两千多买的，现在天猫上还一千多呢。

穿过3.4回吧，无瑕疵。"
786590611,来闲鱼264天了,卖出过56件宝贝,爱剁手的美少女麻麻,19小时前来过,A,信用极好,北京,针织新款圆领短袖长裙,未知,200,50,1,0,108,2,0,无同款商品信息,"针织新款圆领短袖长裙
很显气质的豆沙粉
收腰显瘦 有弹力
仅穿过一回 不喜欢了
便宜甩出"
827187491,来闲鱼718天了,卖出过340件宝贝,自由职业行业创始人,13小时前来过,A,信用极好,宿迁,艾格品牌，连衣裙,在售,0,50,1,0,166,4,0,无同款商品信息,"艾格品牌，连衣裙 专卖店购买正品，穿过一回，9.9成新，颜色正，显瘦，
S码，胸围84，腰68"
