卖家Id,卖家入驻闲鱼时长,卖家卖出商品数量,卖家职业,卖家访问闲鱼频率,卖家芝麻评级,卖家芝麻信用,卖家发货地址,商品标题,商品状态,商品划线价格,商品售价,商品数量,商品邮费,商品浏览数,商品想要人数,商品点赞数,商品同款信息,商品描述
408649173,来闲鱼276天了,卖出过66件宝贝,零售行业销售,连续2天来过,A,信用极好,南京,铅笔俱乐部儿童短裤 120码,在售,0,18,1,0,5,0,0,无同款商品信息,"铅笔俱乐部儿童短裤 120码
裤长45厘米
新疆 西藏不包邮
二手商品 概不退换"
3911749637,来闲鱼780天了,卖出过114件宝贝,金融行业销售,1小时前来过,C,信用良好,邢台,女童夏季吊带雪纺公主裙 100码,在售,0,19.9,1,0,4,0,0,无同款商品信息,"女童夏季吊带雪纺公主裙 100码
只为出闲置，不介意朋友可直接拍下，墨迹朋友别打扰了，谢谢，二手物品不接退换货不接差评，谅解！"
64332449,来闲鱼1983天了,卖出过154件宝贝,IT/互联网/通信行业行政,54分钟前来过,A,信用极好,北京,巴拉巴拉朵美宝宝男女童薄款裤子休闲爬爬长裤促销巴拉巴拉男童运,在售,0,29.99,1,0,6,0,0,无同款商品信息,"巴拉巴拉朵美宝宝男女童薄款裤子休闲爬爬长裤促销巴拉巴拉男童运动裤PP裤 
风格：韩版 
裤长：长裤 
裤子分类：大PP裤 
风格：韩版 
面料：棉 
适用性别：中性 
适用季节：春秋 
73-80-90-100一共四个码
粉色 姜黄 蓝色 灰色一共四个颜色
参考图3身高比例购买 不偏码
全新 不开裆 全新牛仔童裤磨色相当洋气"
777056071,来闲鱼1639天了,卖出过475件宝贝,,连续4天来过,A,信用极好,苏州,马拉丁童装女童裤子春秋装2019新款弹力修身长裤百搭儿童打底,在售,0,55,1,0,96,3,0,无同款商品信息,"马拉丁童装女童裤子春秋装2019新款弹力修身长裤百搭儿童打底裤
全新130打底裤，超级薄，夏天可在空调屋穿，全新带吊牌55
本店铺一件不包邮，2件包邮
二手物品不退不换"
49608185,来闲鱼2010天了,卖出过684件宝贝,本人狮子座，对东西本来就很挑剔，买的东西没有假货，所有照片没有p过也没有任何滤镜！所有商品售出不退不换！江浙沪包邮！,连续2天来过,A,信用极好,上海,maxbaby shop 自制 柔软纯棉牛仔色裤子,在售,97.2,50,1,0,8,0,0,无同款商品信息,"maxbaby shop 自制 柔软纯棉牛仔色裤子
颜色分类:牛仔蓝,参考身高:120cm
偏小适合110-115cm
浅色 很软的棉布牛仔裤，松紧带腰围很方便
二手商品售出不退不换！"
64332449,来闲鱼1983天了,卖出过154件宝贝,IT/互联网/通信行业行政,54分钟前来过,A,信用极好,北京,巴拉巴拉2020新款防蚊裤轻薄夏季儿童裤男女童宝宝长裤朵美宝,在售,0,25.99,1,0,3,0,0,无同款商品信息,"巴拉巴拉2020新款防蚊裤轻薄夏季儿童裤男女童宝宝长裤朵美宝宝新款巴拉淘气bala夏季男女童宝宝休闲儿童防蚊长裤薄款运动裤 
裤长：长裤 
风格：休闲 
适用季节：夏季 
适用性别：中性 
裤门襟：皮筋腰带
66-73-80-90-100-110-120-130一共八个吗
只剩下四个颜色 青蓝 果绿 桃红 咖啡
无荧光检测
巨头尺码参考图4
全新 中腰 不开裆 实拍无模特 短裤 全新"
645798240,来闲鱼990天了,卖出过278件宝贝,IT/互联网/通信行业职业经理人,连续2天来过,A,信用极好,深圳,9新女童装120码蕾丝连体短裤,在售,0,19.9,1,6,9,0,0,无同款商品信息,"9新女童装120码蕾丝连体短裤
仅穿两次很干净，无污渍，很新
二手物品不退不换，不议价
满百包邮
偏远地区不包邮"
645798240,来闲鱼990天了,卖出过278件宝贝,IT/互联网/通信行业职业经理人,连续2天来过,A,信用极好,深圳,TU家的120码女童装纯棉背心连衣裙,在售,0,19.9,1,6,16,0,0,无同款商品信息,"TU家的120码女童装纯棉背心连衣裙

仅穿两三次很干净，无污渍，很新
二手物品不退不换，不议价
满百包邮
偏远地区不包邮"
67695410,来闲鱼1759天了,卖出过85件宝贝,喜欢运动、绘画、音乐,连续3天来过,A,信用极好,丹东,韩国女童打底衫，全新拆吊牌一次没穿，质量特别好，韩国appl,在售,0,29,1,0,12,0,0,无同款商品信息,韩国女童打底衫，全新拆吊牌一次没穿，质量特别好，韩国apple家的，买回来女儿实穿如图， 五岁到六岁都可以穿，弹力很大，特别舒服。199购买，29元！全新！只是吊牌拆了，一次没穿！二手物品不退不换。不议价了，邮费最低12元。如果同时选购其他再议！两件包邮！！
13242124,来闲鱼1480天了,卖出过33件宝贝,金融行业职业经理人,连续3天来过,A,信用极好,北京,Next英国品牌男童长袖t恤纯棉秋装1-1岁半，纯棉，尺码1,在售,119,28,1,0,55,1,1,无同款商品信息,Next英国品牌男童长袖t恤纯棉秋装1-1岁半，纯棉，尺码12-18M，适合身高86厘米左右，八成新，无污渍无破损，娃穿不下了，闲置出，二手衣服两件起包邮。
2347261931,来闲鱼693天了,卖出过5585件宝贝,零售行业销售,18分钟前来过,A,信用极好,漳州,全新包邮男童工装裤子纯棉儿童防蚊裤夏装薄款新款九分长裤棉麻裤,在售,0,19.9,193,0,443,17,0,无同款商品信息,"全新包邮男童工装裤子纯棉儿童防蚊裤夏装薄款新款九分长裤棉麻裤潮
颜色军绿，卡其，黑色
偏小一码，建议宝妈宝爸们拍大一码
尺码120，130,140，150，160,170cm"
353015667,来闲鱼1973天了,卖出过5件宝贝,,连续2天来过,A,信用极好,佳木斯,宝宝儿童婴儿连体衣宝宝纯棉爬服,在售,0,15,1,12,10,0,0,无同款商品信息,"宝宝儿童婴儿连体衣宝宝纯棉爬服
码数 :73
满50包邮!
二手物品不退不换"
645798240,来闲鱼990天了,卖出过278件宝贝,IT/互联网/通信行业职业经理人,连续2天来过,A,信用极好,深圳,hello kitty9新女童装120码假两件连衣裙,在售,0,25,1,6,10,0,0,无同款商品信息,"hello kitty9新女童装120码假两件连衣裙
仅穿两三次很干净，无污渍，很新
二手物品不退不换，不议价
满百包邮
偏远地区不包邮"
894135720,来闲鱼90天了,卖出过9件宝贝,,连续3天来过,A,信用极好,武汉,捡漏款！淘宝购买，以前买了一次未穿，都是八九十块钱一条买的！,在售,90,30,1,0,73,1,0,无同款商品信息,捡漏款！淘宝购买，以前买了一次未穿，都是八九十块钱一条买的！30一件，两件60包邮转！不议价！全新！松紧腰，sm都可以穿！二手物品，不退不换！
391219014,来闲鱼1265天了,卖出过555件宝贝,,6分钟前来过,A,信用极好,南京,拉夫劳伦女童连衣裙,在售,0,88,1,7,142,0,0,无同款商品信息,"拉夫劳伦女童连衣裙
二手正品，穿过2-3次，尺码4，110左右穿的，88转，满百包邮不议价不退换"
1675582595,来闲鱼1521天了,卖出过201件宝贝,金融行业  ,连续3天来过,A,信用极好,杭州,gap/HM男童短裤夏季童装100cm/104cm纯棉,在售,87,25,1,0,66,2,0,无同款商品信息,"gap/HM男童短裤夏季童装100cm/104cm纯棉

宝宝长得快，一下就穿不到了，
质量都很好。100%棉
gap：100cm、25元
HM：两条104cm 2条一共30元
都是包邮价。
二手闲置售出不退换。"
91281722,来闲鱼1633天了,卖出过487件宝贝,喜欢美食、电影、健身、旅游、海淘,5小时前来过,A,信用极好,杭州,大男孩夏季衣物,在售,0,10,1,0,24,1,0,无同款商品信息,"大男孩夏季衣物 
全新二手都有，看中私聊，每件价格不一。"
240788543,来闲鱼571天了,卖出过116件宝贝,由于既上班又带孩子挺忙，如没有及时回复，请亲们耐心等待，看到消息后会第一时间回复，清闲置物品，不退不换，谢谢支持！,55分钟前来过,A,信用极好,黄冈,正品安奈儿女童150码连衣裙，裙子微瑕，第第二次穿下面的白纱,在售,0,20,1,8,28,0,0,无同款商品信息,正品安奈儿女童150码连衣裙，裙子微瑕，第第二次穿下面的白纱被挂破了但可修补，图四见瑕玼处，二手物品不退不换，谢谢支持！
51616136,来闲鱼1667天了,卖出过79件宝贝,北京交通大学毕业,连续3天来过,A,信用极好,包头,全新正品宝宝儿童nununu假两件长袖T恤,在售,0,220,1,12,8,0,0,无同款商品信息,"全新正品宝宝儿童nununu假两件长袖T恤


尺码3-4Y，尺码足，身高100左右都没问题

全新正品不议价不包邮，议价、真假问题不回
二手物品不退不换"
